Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"01.02.2018 15:39"
Zeitbezug:;MEZ
Messstellen-Name:;Kalteneck
Messstellen-Nr.:;17406005
"Gew&auml;sser:";Ilz
Koordinaten:;"Rechtswert: 4607001.00, Hochwert: 5395589.00, EPSG 31468"
Pegelnullpunktshöhe:;"325,58 m ü. NN"

"Tageswerte Abfluss [m³/s]"
Datum;Mittelwert;Maximum;Minimum;"Abfluss [m³/s]";Prüfstatus
2004-01-01;9,15;9,21;9,10;Geprueft
2004-01-02;9,98;12,60;8,56;Geprueft
2004-01-03;11,20;12,90;10,10;Geprueft
2004-01-04;13,40;15,20;11,90;Geprueft
2004-01-05;13,90;15,20;13,40;Geprueft
2004-01-06;13,20;17,00;11,20;Geprueft
2004-01-07;17,10;19,00;15,20;Geprueft
2004-01-08;15,70;16,80;14,30;Geprueft
2004-01-09;14,70;15,20;14,10;Geprueft
2004-01-10;13,60;14,10;13,10;Geprueft
2004-01-11;13,30;20,30;12,20;Geprueft
2004-01-12;45,70;60,30;20,30;Geprueft
2004-01-13;79,90;129,00;59,60;Geprueft
2004-01-14;106,00;147,00;58,50;Geprueft
2004-01-15;44,90;58,50;36,10;Geprueft
2004-01-16;31,20;36,10;23,70;Geprueft
2004-01-17;34,70;40,70;27,80;Geprueft
2004-01-18;27,00;31,80;23,10;Geprueft
2004-01-19;21,50;23,70;20,00;Geprueft
2004-01-20;20,20;21,90;18,50;Geprueft
2004-01-21;17,80;20,90;16,60;Geprueft
2004-01-22;13,30;17,00;8,84;Geprueft
2004-01-23;15,00;15,20;14,70;Geprueft
2004-01-24;14,50;14,70;14,30;Geprueft
2004-01-25;14,10;14,30;13,80;Geprueft
2004-01-26;13,60;13,80;13,40;Geprueft
2004-01-27;13,10;13,40;12,90;Geprueft
2004-01-28;12,70;12,90;12,40;Geprueft
2004-01-29;12,20;12,40;12,00;Geprueft
2004-01-30;11,80;12,00;11,50;Geprueft
2004-01-31;11,60;12,60;10,50;Geprueft
2004-02-01;12,50;16,00;11,20;Geprueft
2004-02-02;19,10;49,50;14,80;Geprueft
2004-02-03;73,60;89,60;49,50;Geprueft
2004-02-04;42,30;55,80;35,00;Geprueft
2004-02-05;32,00;35,10;29,80;Geprueft
2004-02-06;31,20;34,70;29,20;Geprueft
2004-02-07;36,80;48,70;29,70;Geprueft
2004-02-08;40,70;48,30;36,30;Geprueft
2004-02-09;31,70;36,30;28,40;Geprueft
2004-02-10;26,10;28,40;24,50;Geprueft
2004-02-11;24,10;25,00;22,50;Geprueft
2004-02-12;20,80;22,70;19,50;Geprueft
2004-02-13;18,80;20,00;17,60;Geprueft
2004-02-14;17,90;18,60;17,60;Geprueft
2004-02-15;18,70;20,50;17,60;Geprueft
2004-02-16;18,30;20,50;17,10;Geprueft
2004-02-17;16,30;17,60;14,80;Geprueft
2004-02-18;15,70;16,60;14,80;Geprueft
2004-02-19;14,60;15,70;14,00;Geprueft
2004-02-20;13,30;14,40;11,10;Geprueft
2004-02-21;13,40;13,50;13,30;Geprueft
2004-02-22;13,20;13,30;13,10;Geprueft
2004-02-23;13,00;13,10;12,90;Geprueft
2004-02-24;12,80;12,90;12,70;Geprueft
2004-02-25;12,60;12,70;12,40;Geprueft
2004-02-26;12,30;12,40;12,20;Geprueft
2004-02-27;12,10;13,10;11,80;Geprueft
2004-02-28;12,00;12,70;11,40;Geprueft
2004-02-29;11,10;12,20;10,00;Geprueft
2004-03-01;10,70;11,40;10,00;Geprueft
2004-03-02;10,50;13,90;7,73;Geprueft
2004-03-03;10,10;11,00;9,33;Geprueft
2004-03-04;9,89;11,40;9,33;Geprueft
2004-03-05;9,06;11,00;6,38;Geprueft
2004-03-06;9,07;11,40;5,57;Geprueft
2004-03-07;9,60;11,40;8,64;Geprueft
2004-03-08;9,18;9,66;8,64;Geprueft
2004-03-09;9,16;9,66;8,98;Geprueft
2004-03-10;8,93;9,35;8,32;Geprueft
2004-03-11;8,70;9,70;8,33;Geprueft
2004-03-12;8,96;10,50;6,18;Geprueft
2004-03-13;10,00;11,40;9,12;Geprueft
2004-03-14;11,50;12,40;10,90;Geprueft
2004-03-15;12,90;17,60;10,80;Geprueft
2004-03-16;18,70;24,60;16,40;Geprueft
2004-03-17;24,50;31,20;20,60;Geprueft
2004-03-18;29,10;34,10;25,10;Geprueft
2004-03-19;32,30;41,40;28,40;Geprueft
2004-03-20;47,10;61,20;38,00;Geprueft
2004-03-21;64,20;66,90;59,80;Geprueft
2004-03-22;47,70;61,50;41,00;Geprueft
2004-03-23;35,20;41,70;31,50;Geprueft
2004-03-24;30,40;32,70;28,10;Geprueft
2004-03-25;28,70;31,90;25,80;Geprueft
2004-03-26;24,30;25,80;22,60;Geprueft
2004-03-27;21,10;22,60;19,20;Geprueft
2004-03-28;19,20;20,20;18,30;Geprueft
2004-03-29;17,80;18,70;15,90;Geprueft
2004-03-30;17,80;18,70;16,90;Geprueft
2004-03-31;18,00;19,20;16,40;Geprueft
2004-04-01;19,00;20,10;17,50;Geprueft
2004-04-02;21,70;24,20;18,70;Geprueft
2004-04-03;24,50;27,90;21,70;Geprueft
2004-04-04;23,70;26,20;21,70;Geprueft
2004-04-05;29,20;37,20;22,80;Geprueft
2004-04-06;42,30;57,10;33,20;Geprueft
2004-04-07;36,90;53,50;31,00;Geprueft
2004-04-08;32,60;35,20;31,00;Geprueft
2004-04-09;29,70;34,00;27,40;Geprueft
2004-04-10;25,50;28,00;23,50;Geprueft
2004-04-11;25,90;29,10;23,50;Geprueft
2004-04-12;22,90;24,40;22,00;Geprueft
2004-04-13;21,60;22,60;20,90;Geprueft
2004-04-14;20,70;21,50;19,90;Geprueft
2004-04-15;20,60;22,00;19,40;Geprueft
2004-04-16;21,60;22,60;19,80;Geprueft
2004-04-17;21,40;22,60;20,40;Geprueft
2004-04-18;21,50;23,20;20,40;Geprueft
2004-04-19;22,00;23,80;20,30;Geprueft
2004-04-20;19,90;21,10;15,80;Geprueft
2004-04-21;18,90;20,00;17,70;Geprueft
2004-04-22;18,10;19,10;16,50;Geprueft
2004-04-23;18,60;22,30;16,30;Geprueft
2004-04-24;26,80;30,00;22,30;Geprueft
2004-04-25;20,40;23,20;17,70;Geprueft
2004-04-26;17,30;19,20;16,40;Geprueft
2004-04-27;16,20;16,80;15,50;Geprueft
2004-04-28;15,70;16,80;15,00;Geprueft
2004-04-29;15,80;17,30;12,80;Geprueft
2004-04-30;15,20;17,30;12,90;Geprueft
2004-05-01;14,50;15,50;13,70;Geprueft
2004-05-02;13,70;14,60;12,90;Geprueft
2004-05-03;13,00;14,70;12,10;Geprueft
2004-05-04;12,20;13,40;11,70;Geprueft
2004-05-05;11,70;12,50;11,40;Geprueft
2004-05-06;11,80;14,70;10,30;Geprueft
2004-05-07;24,70;29,30;14,20;Geprueft
2004-05-08;19,50;25,50;14,80;Geprueft
2004-05-09;15,50;16,90;14,20;Geprueft
2004-05-10;15,70;16,90;14,20;Geprueft
2004-05-11;13,90;14,80;12,90;Geprueft
2004-05-12;12,50;13,00;12,10;Geprueft
2004-05-13;11,90;12,50;11,40;Geprueft
2004-05-14;11,20;11,70;10,70;Geprueft
2004-05-15;10,30;11,00;9,63;Geprueft
2004-05-16;12,30;15,10;11,00;Geprueft
2004-05-17;11,50;12,60;10,70;Geprueft
2004-05-18;10,20;10,70;9,28;Geprueft
2004-05-19;9,41;9,98;8,34;Geprueft
2004-05-20;8,93;9,63;8,34;Geprueft
2004-05-21;9,33;11,00;8,34;Geprueft
2004-05-22;10,30;11,00;9,63;Geprueft
2004-05-23;9,63;10,30;9,28;Geprueft
2004-05-24;9,21;9,98;8,34;Geprueft
2004-05-25;8,82;9,63;8,34;Geprueft
2004-05-26;8,63;9,44;8,34;Geprueft
