Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"01.02.2018 15:36"
Zeitbezug:;MEZ
Messstellen-Name:;Fürsteneck
Messstellen-Nr.:;17464001
"Gew&auml;sser:";"Wolfsteiner Ohe"
Koordinaten:;"Rechtswert: 4608129.00, Hochwert: 5398937.00, EPSG 31468"
Pegelnullpunktshöhe:;"348,67 m ü. NN"

"Tageswerte Abfluss [m³/s]"
Datum;Mittelwert;Maximum;Minimum;"Abfluss [m³/s]";Prüfstatus
2004-01-01;15,40;15,90;14,90;Geprueft
2004-01-02;15,10;15,90;15,00;Geprueft
2004-01-03;14,90;15,00;14,90;Geprueft
2004-01-04;14,80;14,90;14,70;Geprueft
2004-01-05;14,60;14,70;14,50;Geprueft
2004-01-06;14,70;15,90;14,40;Geprueft
2004-01-07;11,80;15,90;7,75;Geprueft
2004-01-08;8,96;10,20;7,75;Geprueft
2004-01-09;11,30;12,20;10,20;Geprueft
2004-01-10;13,10;13,90;12,20;Geprueft
2004-01-11;15,70;19,20;13,90;Geprueft
2004-01-12;22,20;23,60;19,20;Geprueft
2004-01-13;21,60;22,30;21,10;Geprueft
2004-01-14;21,90;22,60;20,70;Geprueft
2004-01-15;18,40;20,70;15,10;Geprueft
2004-01-16;12,30;15,10;11,30;Geprueft
2004-01-17;11,10;11,30;11,00;Geprueft
2004-01-18;10,80;11,00;10,40;Geprueft
2004-01-19;8,52;10,40;7,49;Geprueft
2004-01-20;7,46;7,73;6,97;Geprueft
2004-01-21;6,97;6,97;6,97;Geprueft
2004-01-22;6,97;6,97;6,97;Geprueft
2004-01-23;6,97;6,97;6,97;Geprueft
2004-01-24;6,97;6,97;6,97;Geprueft
2004-01-25;6,97;6,97;6,97;Geprueft
2004-01-26;6,97;6,97;6,97;Geprueft
2004-01-27;6,97;6,97;6,97;Geprueft
2004-01-28;6,97;6,97;6,97;Geprueft
2004-01-29;6,97;6,97;6,97;Geprueft
2004-01-30;6,97;6,97;6,97;Geprueft
2004-01-31;6,97;6,97;6,97;Geprueft
2004-02-01;6,94;6,97;6,90;Geprueft
2004-02-02;12,20;17,00;6,90;Geprueft
2004-02-03;23,90;31,80;17,00;Geprueft
2004-02-04;17,80;19,90;15,70;Geprueft
2004-02-05;13,50;15,70;11,40;Geprueft
2004-02-06;9,81;11,40;9,26;Geprueft
2004-02-07;13,00;16,80;9,26;Geprueft
2004-02-08;14,90;16,80;14,10;Geprueft
2004-02-09;12,30;14,10;11,40;Geprueft
2004-02-10;10,60;11,40;9,78;Geprueft
2004-02-11;9,75;10,10;9,46;Geprueft
2004-02-12;9,03;9,46;8,79;Geprueft
2004-02-13;8,18;8,79;7,67;Geprueft
2004-02-14;7,72;7,95;7,66;Geprueft
2004-02-15;7,82;8,24;7,37;Geprueft
2004-02-16;7,67;8,24;7,37;Geprueft
2004-02-17;7,16;7,65;6,58;Geprueft
2004-02-18;6,96;7,36;6,83;Geprueft
2004-02-19;6,62;6,83;6,31;Geprueft
2004-02-20;6,11;6,56;5,09;Geprueft
2004-02-21;6,07;6,56;5,56;Geprueft
2004-02-22;6,26;6,81;6,05;Geprueft
2004-02-23;6,80;6,81;6,80;Geprueft
2004-02-24;6,23;6,80;5,31;Geprueft
2004-02-25;6,16;7,05;5,49;Geprueft
2004-02-26;5,61;6,03;5,30;Geprueft
2004-02-27;5,21;5,53;5,06;Geprueft
2004-02-28;4,94;5,06;4,58;Geprueft
2004-02-29;4,77;4,82;4,58;Geprueft
2004-03-01;4,52;4,82;4,36;Geprueft
2004-03-02;4,73;6,77;4,14;Geprueft
2004-03-03;4,44;4,81;3,70;Geprueft
2004-03-04;4,16;4,35;4,11;Geprueft
2004-03-05;3,87;5,03;2,18;Geprueft
2004-03-06;4,78;5,98;3,47;Geprueft
2004-03-07;4,13;5,10;3,46;Geprueft
2004-03-08;3,75;3,89;3,67;Geprueft
2004-03-09;3,70;3,89;3,46;Geprueft
2004-03-10;3,69;4,10;3,46;Geprueft
2004-03-11;3,70;4,32;3,46;Geprueft
2004-03-12;3,81;4,53;3,25;Geprueft
2004-03-13;4,21;5,00;3,88;Geprueft
2004-03-14;4,68;5,00;4,51;Geprueft
2004-03-15;6,00;8,36;4,96;Geprueft
2004-03-16;8,37;10,20;7,50;Geprueft
2004-03-17;9,74;11,50;8,40;Geprueft
2004-03-18;10,60;11,60;9,33;Geprueft
2004-03-19;11,90;14,90;11,00;Geprueft
2004-03-20;18,50;25,50;14,40;Geprueft
2004-03-21;28,20;29,90;25,00;Geprueft
2004-03-22;20,90;26,80;18,10;Geprueft
2004-03-23;15,70;18,60;14,20;Geprueft
2004-03-24;13,90;15,30;12,80;Geprueft
2004-03-25;13,20;14,60;12,40;Geprueft
2004-03-26;11,40;12,40;10,90;Geprueft
2004-03-27;10,40;10,90;9,69;Geprueft
2004-03-28;9,61;10,00;8,80;Geprueft
2004-03-29;9,04;9,40;8,81;Geprueft
2004-03-30;9,13;9,40;8,52;Geprueft
2004-03-31;9,17;9,71;8,52;Geprueft
2004-04-01;9,56;10,00;8,83;Geprueft
2004-04-02;10,60;11,00;9,97;Geprueft
2004-04-03;11,40;12,30;10,40;Geprueft
2004-04-04;11,50;12,60;10,40;Geprueft
2004-04-05;14,20;17,70;11,70;Geprueft
2004-04-06;19,40;24,90;15,30;Geprueft
2004-04-07;16,20;22,40;13,90;Geprueft
2004-04-08;14,50;15,40;13,60;Geprueft
2004-04-09;13,50;15,40;12,60;Geprueft
2004-04-10;12,20;13,20;11,60;Geprueft
2004-04-11;12,50;13,30;11,60;Geprueft
2004-04-12;11,50;12,30;11,00;Geprueft
2004-04-13;10,80;11,30;10,40;Geprueft
2004-04-14;10,40;10,70;10,10;Geprueft
2004-04-15;10,60;11,60;10,30;Geprueft
2004-04-16;10,80;11,00;10,40;Geprueft
2004-04-17;10,90;11,60;10,40;Geprueft
2004-04-18;11,00;11,60;10,40;Geprueft
2004-04-19;11,00;11,60;10,40;Geprueft
2004-04-20;10,40;10,70;9,79;Geprueft
2004-04-21;9,87;10,40;9,20;Geprueft
2004-04-22;9,72;10,40;8,62;Geprueft
2004-04-23;10,10;12,60;9,53;Geprueft
2004-04-24;13,40;14,50;11,80;Geprueft
2004-04-25;10,60;11,80;9,62;Geprueft
2004-04-26;9,42;9,93;9,05;Geprueft
2004-04-27;9,05;9,35;8,76;Geprueft
2004-04-28;8,84;9,35;8,47;Geprueft
2004-04-29;8,70;9,06;8,19;Geprueft
2004-04-30;8,56;9,06;7,95;Geprueft
2004-05-01;8,13;8,78;7,21;Geprueft
2004-05-02;7,70;8,21;6,97;Geprueft
2004-05-03;7,37;8,22;6,97;Geprueft
2004-05-04;7,08;7,72;6,49;Geprueft
2004-05-05;6,87;7,23;6,50;Geprueft
2004-05-06;6,85;8,03;6,50;Geprueft
2004-05-07;11,60;12,60;8,03;Geprueft
2004-05-08;9,68;11,70;8,12;Geprueft
2004-05-09;8,04;8,37;7,88;Geprueft
2004-05-10;8,00;8,38;7,15;Geprueft
2004-05-11;7,41;7,80;7,15;Geprueft
2004-05-12;6,99;7,16;6,67;Geprueft
2004-05-13;6,62;6,92;6,19;Geprueft
2004-05-14;6,40;6,68;6,19;Geprueft
2004-05-15;6,17;6,45;5,72;Geprueft
2004-05-16;6,87;7,68;5,96;Geprueft
2004-05-17;6,51;6,95;5,97;Geprueft
2004-05-18;6,13;6,23;5,75;Geprueft
2004-05-19;5,88;6,96;5,52;Geprueft
2004-05-20;5,53;5,99;5,29;Geprueft
2004-05-21;5,60;6,00;5,06;Geprueft
2004-05-22;6,09;6,25;6,00;Geprueft
2004-05-23;5,71;6,00;5,54;Geprueft
2004-05-24;5,44;6,01;4,63;Geprueft
2004-05-25;5,25;5,55;5,09;Geprueft
2004-05-26;5,07;5,32;4,86;Geprueft
2004-05-27;4,91;5,32;4,64;Geprueft
2004-05-28;4,91;5,32;4,44;Geprueft
2004-05-29;4,71;5,10;4,24;Geprueft
2004-05-30;4,59;5,10;4,24;Geprueft
2004-05-31;4,55;5,35;3,85;Geprueft
2004-06-01;7,19;8,81;4,49;Geprueft
2004-06-02;14,30;21,90;5,38;Geprueft
2004-06-03;17,30;23,20;12,00;Geprueft
2004-06-04;9,89;12,00;8,35;Geprueft
2004-06-05;14,50;18,80;8,35;Geprueft
2004-06-06;12,20;14,00;9,96;Geprueft
2004-06-07;8,84;9,96;7,29;Geprueft
2004-06-08;7,06;7,57;6,50;Geprueft
2004-06-09;6,16;6,50;5,76;Geprueft
2004-06-10;5,67;6,23;4,81;Geprueft
2004-06-11;6,62;9,54;5,28;Geprueft
2004-06-12;7,76;9,23;6,99;Geprueft
2004-06-13;6,34;6,99;5,76;Geprueft
2004-06-14;5,55;6,48;4,59;Geprueft
